timestamp,change,NI,EI,SI,WI,NO,EO,SO,WO,N_TL,E_TL,S_TL,W_TL
1308.0,1.0,0.0636574074074074,0.04050925925925926,0.046296296296296294,0.06944444444444443,0.04672897196261683,0.04672897196261683,0.023364485981308414,0.11682242990654207,0.0,0.0,0.0,1.0
1311.0,0.0,0.0636574074074074,0.04050925925925926,0.046296296296296294,0.0636574074074074,0.023364485981308414,0.04672897196261683,0.0,0.11682242990654207,0.0,0.0,0.0,1.0
1314.0,0.0,0.0636574074074074,0.04050925925925926,0.046296296296296294,0.0636574074074074,0.0,0.04672897196261683,0.0,0.11682242990654207,0.0,0.0,0.0,1.0
1317.0,0.0,0.0636574074074074,0.04050925925925926,0.046296296296296294,0.057870370370370364,0.0,0.07009345794392524,0.0,0.11682242990654207,0.0,0.0,0.0,1.0
1320.0,1.0,0.0636574074074074,0.04050925925925926,0.046296296296296294,0.05208333333333333,0.0,0.09345794392523366,0.0,0.11682242990654207,1.0,0.0,0.0,0.0
1323.0,0.0,0.0636574074074074,0.04050925925925926,0.05208333333333333,0.05208333333333333,0.0,0.11682242990654207,0.0,0.11682242990654207,1.0,0.0,0.0,0.0
1326.0,0.0,0.0636574074074074,0.046296296296296294,0.05208333333333333,0.05208333333333333,0.0,0.11682242990654207,0.0,0.11682242990654207,1.0,0.0,0.0,0.0
1329.0,0.0,0.0636574074074074,0.046296296296296294,0.05208333333333333,0.05208333333333333,0.0,0.11682242990654207,0.0,0.11682242990654207,1.0,0.0,0.0,0.0
1332.0,1.0,0.0636574074074074,0.046296296296296294,0.05208333333333333,0.05208333333333333,0.0,0.11682242990654207,0.0,0.11682242990654207,1.0,0.0,0.0,0.0
1335.0,0.0,0.0636574074074074,0.046296296296296294,0.05208333333333333,0.057870370370370364,0.0,0.11682242990654207,0.0,0.11682242990654207,1.0,0.0,0.0,0.0
1338.0,0.0,0.0636574074074074,0.05208333333333333,0.05208333333333333,0.057870370370370364,0.0,0.11682242990654207,0.0,0.11682242990654207,1.0,0.0,0.0,0.0
1341.0,0.0,0.0636574074074074,0.05208333333333333,0.05208333333333333,0.057870370370370364,0.0,0.11682242990654207,0.0,0.11682242990654207,1.0,0.0,0.0,0.0
